target,temperature,PSI,flow_rate_lfm,geophone,accelerometer
normal,220.1333759,3317.544711,67.5082678,0.486093831,7.10808946
normal,229.9744655,3215.584914,67.05730265,0.622487451,7.03362841
normal,219.0269121,3295.530245,67.96777077,0.708352671,6.848896822
normal,209.1862278,3230.154899,71.21628085,0.534681481,8.415460085
normal,213.2020328,3230.602038,70.9492123,0.57775158,8.388376439
normal,209.6893171,3270.678076,71.31247901,0.641180748,7.128633818
normal,219.1836776,3194.83224,66.99545873,0.586866961,7.329863112
normal,217.2550488,3232.235721,69.15749525,0.599421205,9.256714631
normal,214.0595611,3232.427798,69.18974333,0.566908469,6.67604221
normal,215.3211952,3218.604518,68.23377089,0.460298876,7.76820575
normal,213.9543034,3265.401089,66.75560805,0.565750965,7.819298423
normal,209.646713,3271.088613,62.98724943,0.675587653,8.544914614
normal,219.8951981,3263.317359,68.01019212,0.630636359,7.476766675
normal,215.2032218,3240.839779,65.16972444,0.621976835,4.92598801
normal,210.8625706,3235.162469,65.75143654,0.586590755,4.642694264
normal,213.6220878,3215.416505,69.08554941,0.618025675,8.257641984
normal,215.3740616,3259.380819,71.65647352,0.496563366,6.581926317
normal,214.312146,3242.639867,69.0012999,0.57802766,6.363038198
normal,213.7057341,3296.662119,71.16195135,0.716991499,9.079199639
normal,215.5974219,3253.418871,70.14071303,0.534295044,7.934381094
normal,210.7745652,3205.172498,69.69160455,0.61674738,8.051966261
normal,212.4270953,3275.434686,64.96548334,0.428455222,7.767991642
normal,216.5981981,3224.175183,64.32579467,0.578988211,8.299115783
normal,216.7107908,3249.990056,68.19167939,0.546479001,6.691738611
normal,219.0021618,3242.512897,69.02306649,0.432812438,8.251272207
normal,208.4532515,3221.578787,68.8567451,0.615645109,7.694791272
normal,210.1748832,3301.105663,72.83250876,0.42290962,9.125066583
normal,213.1656885,3300.100153,72.99771183,0.596661389,8.297438547
normal,213.8661785,3338.059617,70.8392044,0.547551151,7.623930696
normal,218.7607815,3263.524061,67.34655826,0.317380115,8.300412659
normal,209.9915324,3244.906184,68.15903156,0.479925777,8.89079909
normal,208.5316558,3197.37485,66.18943552,0.476894141,9.482650305
normal,213.2058394,3234.627931,67.73479212,0.491024253,7.783917162
normal,223.0947875,3236.192511,65.30120041,0.619736232,7.30471684
normal,216.6588176,3253.593765,66.67958721,0.570254389,7.831678489
normal,223.6356487,3212.857435,69.36832712,0.613616762,7.383152527
normal,218.9723953,3188.471955,66.71140655,0.478640692,7.58236404
normal,209.8582744,3243.429718,66.02189427,0.484401226,6.982402873
normal,215.3214525,3263.824222,69.8731643,0.554380462,7.952068004
normal,219.8054678,3293.410647,72.64597363,0.488302305,8.40368342
normal,215.042988,3240.915055,66.94887491,0.558767431,8.607459129
normal,214.8540838,3267.199999,64.67883729,0.763044942,9.392530404
normal,212.1137796,3307.612164,69.5806995,0.524057371,7.072586599
normal,214.376222,3197.639359,72.00590011,0.449268784,9.210017858
normal,210.84922,3297.296712,67.73346566,0.487279287,8.748751177
normal,215.1609427,3280.413863,68.61492092,0.426402174,7.40376091
normal,202.073106,3247.856353,67.09264513,0.700786978,7.300876713
normal,209.5567792,3253.230493,65.74884247,0.637295499,8.031636984
normal,202.2274208,3173.894693,69.14319794,0.634666999,7.262616306
normal,211.7143351,3275.65387,66.24343904,0.611413312,8.496753766
normal,215.1410799,3303.773673,70.3719025,0.576624606,8.125279107
normal,210.1779526,3237.524138,67.44182079,0.467973059,8.671020204
normal,211.5195902,3283.599761,72.3769778,0.586873949,8.311897011
normal,220.4289664,3252.414645,69.82077011,0.448170908,7.917238977
normal,219.4510707,3212.433962,66.75463028,0.549841568,8.183206884
normal,218.8912795,3289.839466,72.99062265,0.513893848,7.400398861
normal,216.3998308,3248.339888,64.44889413,0.588371547,6.496176378
normal,210.5271425,3202.600363,68.81692046,0.601214609,7.21451924
normal,211.9098797,3278.861729,70.09226726,0.324023159,6.190377525
normal,216.2063721,3186.177012,70.23566947,0.397112411,9.182686655
normal,212.8670271,3241.857498,67.92658784,0.560295781,7.148962521
normal,219.2825881,3146.956718,69.66487372,0.560147479,7.559636102
normal,206.1456144,3199.774936,68.56071669,0.448168293,6.974642491
normal,217.1563163,3246.53011,65.79267219,0.532153014,8.110842999
normal,213.9578986,3223.21356,66.56483029,0.539297707,8.220664003
normal,213.3347005,3260.275572,69.04784116,0.653846561,7.907229291
normal,214.3448804,3233.75012,67.03489696,0.573280587,8.189582252
normal,210.8829843,3326.830486,65.72747927,0.533741836,7.690634648
normal,210.1676242,3245.231348,72.82281221,0.466108433,8.096672037
normal,210.1352001,3278.32778,68.20378043,0.501956871,7.629618464
normal,214.8871759,3283.83085,68.53520007,0.500033867,7.742398909
normal,212.8536642,3263.96084,70.71032017,0.48019529,7.398606864
normal,215.3868984,3293.276212,67.62415956,0.662636465,7.695843335
normal,207.7123061,3226.996541,63.99438199,0.516613556,7.316849336
normal,210.994427,3345.486023,67.96218032,0.470292224,9.19837136
normal,222.4368943,3270.469634,65.26706697,0.599203936,4.80886452
normal,218.9023598,3231.314825,68.61951825,0.458581985,9.687141768
normal,209.3963459,3258.520741,69.25100406,0.496540501,8.578755931
normal,225.7449077,3241.098027,64.40542825,0.645973122,7.288274982
normal,217.0158714,3314.69484,71.80192006,0.507504283,6.844998243
normal,218.2949184,3289.463323,66.59876094,0.650784289,7.880406231
normal,219.0750008,3237.500124,70.62229833,0.495923536,7.498573981
normal,217.2032073,3251.855152,71.77414856,0.558582391,7.227874734
normal,215.4920542,3295.044944,70.49136316,0.609624472,8.003307929
normal,212.9380386,3287.558774,71.00850168,0.580253405,7.448151124
normal,215.7946584,3254.875788,69.01387251,0.465737758,4.994655967
normal,213.0756237,3240.018028,70.13802592,0.608698245,7.896014584
normal,219.8322171,3201.383982,66.02856945,0.560259724,6.069062765
normal,216.0306434,3235.622735,71.14458613,0.592619406,7.612622892
normal,207.0048801,3267.013588,64.09610103,0.593641611,7.212738079
normal,224.2695221,3277.390581,69.19343617,0.482355713,7.478679573
normal,218.0349894,3238.588813,67.07344167,0.464500404,7.67726138
normal,207.9817948,3256.839346,67.26286646,0.442018942,8.409768484
normal,218.8433052,3239.943292,70.77823719,0.445891172,8.408542244
normal,208.1203751,3281.248703,69.7198255,0.574309253,7.546187414
normal,211.8918311,3194.910882,67.47939603,0.512765359,7.436828578
normal,212.129692,3282.197667,70.35795002,0.551556466,8.476771535
normal,211.5263635,3215.880407,66.59713142,0.695556347,6.001186237
normal,212.2176729,3223.257446,64.69541111,0.519078735,8.791791956
normal,211.0285147,3260.27821,67.8657515,0.621982307,9.007318537
normal,219.2296795,3222.883491,66.40647106,0.446394526,8.301653964
normal,204.662117,3240.349813,66.95326973,0.543409228,8.276626921
normal,223.4524737,3217.227324,68.99736747,0.51679138,6.262777005
normal,211.07704,3282.902863,67.88281958,0.550943223,7.32451925
normal,219.399897,3336.363335,69.90266765,0.551168259,7.26936925
normal,214.1780391,3254.145411,69.57908677,0.451756056,8.063398578
normal,212.9281542,3240.483758,69.04842117,0.443211404,6.985248841
normal,215.1227567,3294.18646,72.09310905,0.626973457,9.71712653
normal,217.7681988,3235.273422,69.76300791,0.563246331,7.897269661
normal,224.1589744,3312.20506,67.77715584,0.478139913,7.712589659
normal,222.1243061,3332.334723,65.29623113,0.58388564,8.10405834
normal,207.767001,3198.113101,69.61276372,0.547323715,8.783736042
normal,216.7141457,3293.450779,67.19566313,0.625275021,9.636322434
normal,204.981003,3270.923358,70.64629974,0.547714146,8.912975977
normal,215.6152371,3277.552331,65.98979022,0.493571714,8.481215223
normal,214.1669973,3284.604918,69.49667797,0.60183368,8.849246158
normal,215.9620238,3273.276606,68.52577833,0.499942915,7.993467788
normal,208.1115999,3252.665484,65.53655938,0.610744401,7.91537675
normal,215.7005245,3229.530971,66.87042739,0.722273011,5.923531622
normal,206.5856076,3242.878356,68.69432958,0.673067139,5.931312413
normal,211.2708785,3255.11228,70.1038397,0.434432147,5.621957631
normal,221.3128107,3269.457598,67.6819536,0.55006677,11.32638798
normal,209.2469252,3200.146153,66.55037824,0.561849435,9.707049219
normal,217.1344069,3220.206452,73.50258003,0.614024753,7.128507012
normal,213.9463783,3285.946896,63.30461004,0.574781255,7.013058213
normal,214.6713862,3259.827052,70.20148662,0.546003808,9.249713402
normal,220.6918926,3249.743686,66.7935224,0.561394925,6.788956742
normal,218.9411797,3254.104535,70.76879754,0.312804103,7.880834
normal,217.6955552,3289.366216,68.39426425,0.545608985,8.005427788
normal,218.2549257,3213.803386,66.68580255,0.523077529,6.745854947
normal,215.8054415,3237.099367,66.63123426,0.638338378,6.990128796
normal,207.8489156,3243.92621,68.7189274,0.572830894,7.872746915
normal,225.7537471,3235.028402,68.61511236,0.518525239,8.761124317
normal,219.6822209,3209.861694,68.59196264,0.410195282,9.482101042
normal,218.9956165,3220.888825,69.65697456,0.542452074,7.998460914
normal,211.2581307,3303.533042,66.58969414,0.723383742,6.892138494
normal,215.0711796,3276.347451,70.663054,0.52715628,6.903494996
normal,216.7565969,3273.113163,65.95697913,0.662463575,8.846249841
normal,207.1858734,3199.20109,67.97881992,0.514992751,7.249879709
normal,207.9612214,3271.260317,67.23739288,0.429753989,8.416019723
normal,211.4530087,3316.639228,70.20228638,0.353566335,9.414570177
normal,207.9762277,3308.860163,67.55395424,0.572095612,8.786620832
normal,213.5564575,3237.748446,72.309679,0.469199967,7.319142756
normal,221.4929157,3283.535821,67.31021646,0.541993935,7.742905831
normal,215.0133069,3212.325128,68.29719102,0.549979759,7.652233102
normal,220.2594872,3291.292371,72.5079569,0.636601609,7.69470198
normal,207.0784649,3211.601896,66.99762719,0.556082137,8.028237727
normal,221.7928586,3273.291089,67.42949555,0.603384036,8.059864151
normal,211.564752,3273.538037,66.06140702,0.466982806,6.745003093
normal,222.2913398,3263.589364,70.81700269,0.425534485,6.58285437
normal,224.6611356,3240.262647,64.80583011,0.506903272,7.633866973
normal,210.8396648,3199.815568,67.50278236,0.477473172,6.823714932
normal,217.5422371,3205.349291,66.75930848,0.586132863,7.042868827
normal,212.5603111,3225.940924,62.29194731,0.520008346,7.85538138
normal,224.1703294,3243.789561,69.67189777,0.634244008,5.799719358
normal,205.6637392,3220.157441,70.58976095,0.622560578,6.744278887
normal,224.1700097,3211.037469,67.40950262,0.639248003,7.510038045
normal,226.4824683,3194.748127,66.18260152,0.620870589,7.472168365
normal,215.1425345,3182.985569,69.46460915,0.541948762,7.056462775
normal,216.3154675,3310.024948,72.93441183,0.639500686,6.908993496
normal,211.8281046,3250.375208,71.23834549,0.647965651,7.008987008
normal,214.5835636,3211.662714,65.83315941,0.670894263,6.881123306
normal,211.6389959,3181.236363,69.52336868,0.516611396,7.406668712
normal,210.7061418,3260.763222,69.61007485,0.592863778,7.306006682
normal,211.7557456,3328.49619,65.70323154,0.572552822,7.002946398
normal,223.821445,3259.846004,67.06324529,0.517351144,9.19977932
normal,213.7852509,3255.80029,69.87132123,0.460304141,8.102023942
normal,210.9426473,3274.195757,67.8977635,0.599033217,6.762319606
normal,215.5761163,3260.861536,69.07158938,0.496978115,8.125257328
normal,210.4782503,3204.686296,68.2967582,0.583873405,6.813170061
normal,220.1300763,3232.718479,71.00770937,0.49829016,9.071090915
normal,214.9195282,3234.314049,69.80959271,0.720981842,9.764600794
normal,219.0608659,3294.348963,65.29906608,0.487827663,8.969143215
normal,218.1308659,3226.276306,68.45470359,0.530606609,6.57994417
normal,226.1156533,3229.418247,65.29305396,0.613288653,6.874635583
normal,223.238858,3252.540284,69.05081682,0.658645738,6.720059164
normal,219.0776246,3276.471481,69.98293074,0.584157629,7.279035756
normal,212.0658256,3286.632551,66.75346389,0.545857588,5.894506886
normal,220.9701256,3293.644156,72.29750217,0.497941125,7.438391673
normal,211.1634571,3231.273132,73.11275372,0.586597866,6.869368066
normal,213.7952574,3285.072216,69.07757978,0.558456989,8.605098164
normal,205.6328811,3222.516907,64.25926079,0.625830748,7.14369325
normal,209.1603517,3284.160633,68.28588304,0.557461039,9.295185247
normal,208.1650727,3251.156819,69.64888007,0.47813592,9.789635382
normal,214.1978517,3274.076562,66.27448758,0.609265993,8.413971328
normal,219.0252618,3265.351957,68.15632522,0.718762319,7.104891422
normal,212.34916,3247.867086,63.93564354,0.486344672,7.542591854
normal,209.5618965,3237.750985,67.24194839,0.469742298,7.922899221
normal,211.7335655,3242.161358,68.08899171,0.371293893,7.520075564
normal,213.910136,3261.237102,69.16496161,0.54852726,6.487927355
normal,224.8248445,3253.577861,68.48615702,0.589052297,6.468746382
normal,214.5308621,3241.705434,72.83114226,0.55020449,7.232398871
normal,215.5296844,3251.588665,65.6842049,0.507533168,7.329969818
normal,213.4282493,3228.66345,65.90999181,0.645945392,8.13560545
normal,219.2959405,3277.321407,70.52503751,0.706055832,9.660578041
normal,212.159816,3243.595325,71.84801555,0.557918403,7.64524771
normal,215.7272393,3256.564286,66.97179756,0.5424786,9.419891512
normal,214.1901521,3230.869744,69.58234681,0.530720501,7.568895599
normal,219.5566916,3273.752286,65.34319265,0.662755568,8.718060294
normal,210.2431805,3242.581209,73.51934718,0.569662998,5.67356797
normal,214.7545321,3275.105503,69.58850781,0.575515256,7.34851181
normal,210.8185271,3251.868005,67.44065714,0.579900411,7.461959663
normal,209.8699399,3220.279574,65.51111615,0.672747497,8.139733346
normal,203.0447552,3361.614453,65.25344359,0.71318646,8.435622815
normal,218.0032706,3246.163435,69.89765845,0.512886601,9.925467072
normal,215.482655,3319.111746,65.31065658,0.528531124,7.123694257
normal,206.7730401,3246.241432,67.23307356,0.600227741,6.331679967
normal,210.3401047,3203.207443,70.20177445,0.621799098,8.982824867
normal,217.1863607,3256.821967,67.94559896,0.559964238,6.856743096
normal,215.6553003,3251.064479,71.83789657,0.750960551,8.136633758
normal,213.6877962,3231.663782,62.61486676,0.595336297,8.510233076
normal,207.6518559,3270.507784,66.53983214,0.535479339,6.940197353
normal,203.3821666,3282.2848,67.73113117,0.567910423,9.490554459
normal,216.5084195,3284.667161,70.52039869,0.522865474,7.702670066
normal,211.829924,3289.501221,70.79085292,0.504461019,7.015293251
normal,213.6697275,3224.600139,69.7367158,0.515751124,5.833627416
normal,214.2319598,3227.332815,66.97750867,0.515062616,7.300339541
normal,215.4592719,3256.239822,68.60935025,0.635452193,9.202548461
normal,219.9983041,3331.55329,70.93041032,0.59081311,7.579930767
normal,209.919947,3175.246841,72.03702816,0.596728376,8.867806966
normal,206.6058913,3293.488492,69.87790651,0.560551542,7.237163663
normal,205.4141546,3290.635524,70.07391104,0.621785827,8.212944346
normal,212.0217735,3226.689311,64.26975532,0.471226781,6.581797662
normal,213.5658193,3260.493985,68.62252611,0.553113722,9.544341034
normal,216.5540124,3241.830518,67.93607086,0.532633824,9.061230501
normal,226.0679406,3243.260332,71.09098667,0.424067956,6.736019456
normal,216.140485,3251.42168,64.8299279,0.548736596,7.497184675
normal,206.4644673,3229.608217,65.88210992,0.467868839,7.687735545
normal,209.1055985,3230.747676,68.13424824,0.463392034,7.095885138
normal,212.3645498,3301.175975,67.78225518,0.500865281,6.761378546
normal,222.2230164,3279.798451,71.31732158,0.566061505,9.130260737
normal,214.0273993,3220.697977,65.01338167,0.541048131,6.638831384
normal,221.0133127,3243.331086,67.59875992,0.474686486,6.692496859
normal,210.8174276,3224.626855,70.03263325,0.601652505,7.477211017
normal,211.7291081,3250.98186,68.42723805,0.528452717,5.418542
normal,213.5412728,3238.031634,69.10605493,0.690399194,8.123553038
normal,217.9509646,3214.581903,65.77869512,0.575732571,7.263207666
normal,215.9777748,3294.85242,66.7514578,0.603978194,7.166858419
normal,214.2358445,3263.514031,66.99675075,0.595909423,8.66166267
normal,222.7112026,3203.674011,63.78885921,0.442835733,8.789705147
normal,211.0496212,3236.598976,71.86401308,0.636397716,7.382874725
normal,220.4948901,3263.890303,63.80462269,0.590279818,6.154625708
normal,221.6045371,3234.064214,65.93894408,0.609642574,7.150843826
normal,212.6006731,3246.411993,69.03259375,0.523959616,7.441675645
normal,210.1626727,3281.105627,66.58622919,0.633295667,8.142077954
normal,203.966691,3225.00929,63.66634996,0.453807647,8.891241189
normal,208.7421611,3299.804977,64.76507789,0.602164245,8.905967591
normal,217.0301011,3186.927629,69.78323641,0.597360603,9.788368874
normal,219.0901712,3270.272967,68.10941514,0.456439382,7.436576021
normal,209.2301189,3240.307819,71.90038323,0.530926359,8.873560856
normal,214.3347689,3151.632419,63.32854103,0.658910495,8.666101219
normal,218.8230068,3271.258066,65.17940054,0.526102535,5.803317365
normal,211.5284331,3311.913941,66.50573451,0.590121991,7.560925831
normal,204.0385825,3274.158061,67.27239619,0.612886819,9.65448245
normal,213.1942656,3237.0734,69.05009559,0.613781712,9.930526931
normal,216.5326126,3259.707346,67.95926274,0.76817459,9.32671617
normal,220.9265637,3274.829936,68.88458618,0.463995201,8.350306208
normal,199.9448602,3284.412967,66.97345478,0.457938461,9.479151739
normal,213.5518368,3239.917414,72.1570785,0.618675407,7.268430893
normal,211.5337872,3272.733229,67.3016702,0.576528072,9.508964732
normal,215.9694783,3253.478077,68.4859569,0.434254125,8.040305903
normal,218.4217412,3248.024785,67.85445719,0.548256595,7.396179189
normal,218.584578,3265.405524,67.62652625,0.4870311,6.377142262
normal,216.3132796,3203.512629,66.82029841,0.610146703,8.947103285
normal,220.610755,3232.828572,70.83772276,0.463569755,7.724365246
normal,207.6253991,3211.966401,69.68164882,0.568373899,6.659334321
normal,222.9601783,3256.071574,70.23797941,0.58230202,7.746337127
normal,217.0020385,3217.198681,64.89382667,0.387929257,8.861766651
normal,219.8113729,3235.751188,65.94306537,0.582533042,9.125484977
normal,215.5986406,3291.657958,68.85511666,0.673696303,6.122328304
normal,218.4450499,3167.373776,68.31070576,0.622978552,8.292952329
normal,220.9316855,3300.487547,69.17433743,0.781032359,7.64600416
normal,208.1090928,3272.542402,64.67137482,0.492403773,7.474744062
normal,216.3693826,3299.268813,65.60865222,0.661399022,8.409098644
normal,221.2296569,3196.383659,69.2934548,0.576555624,8.085367726
normal,215.2237305,3321.757175,68.9783271,0.597352169,6.316483866
normal,210.4618331,3293.36559,69.8304683,0.673031062,7.150396128
normal,206.6960593,3254.627691,68.49685148,0.648263116,8.121486763
sensor failure,212.5848349,3180.807726,57.32803,0.417040485,7.830559454
sensor failure,211.0174069,3136.498718,62.41043912,0.47479413,7.043828217
sensor failure,214.5471322,3205.544135,59.98137301,0.41539892,7.655592459
sensor failure,212.8589641,3206.130467,60.31627134,0.392747358,9.276639153
sensor failure,210.6367804,3222.859275,57.4677281,0.457275714,8.496605742
sensor failure,219.4107052,3182.259994,58.79650789,0.386514698,8.497999964
sensor failure,218.8811291,3152.764564,57.71105111,0.467079014,7.926053378
sensor failure,218.373872,3133.801028,63.40114903,0.367025329,6.9605492
sensor failure,214.2703902,3149.925745,57.52621629,0.403785091,6.733918692
sensor failure,214.0139943,3153.522486,57.4531717,0.440373017,9.291119206
sensor failure,216.962219,3137.327682,56.63620726,0.467133928,9.356353006
sensor failure,215.5726608,3146.170818,57.82066665,0.39668466,7.974781911
sensor failure,210.8691136,3117.181709,62.24788168,0.423734229,5.672227612
sensor failure,217.7771805,3111.366435,56.45717308,0.366954823,8.427920261
sensor failure,212.2447021,3151.846922,57.37960715,0.389289697,7.762121711
sensor failure,216.9224438,3145.820165,57.20077853,0.379588588,7.819582685
sensor failure,214.8272822,3135.950888,59.29767369,0.372002512,6.260153716
sensor failure,211.8369868,3110.657686,57.13670334,0.369106963,8.54293911
sensor failure,209.5141322,3100.106824,62.82000037,0.443839301,6.263942446
sensor failure,214.9660711,3117.681143,61.83067942,0.447417641,9.932479086
sensor failure,208.7902507,3091.428699,59.64143031,0.4492458,8.279910867
sensor failure,215.3513439,3102.757907,63.37445353,0.46209897,9.31410481
sensor failure,212.0756554,3114.402966,58.92145249,0.419349881,6.834444202
sensor failure,210.2684363,3076.250987,61.7592256,0.359980741,10.13819597
sensor failure,213.0776399,3091.291016,61.45993558,0.431414781,8.070460208
sensor failure,214.3001308,3083.960722,59.74676033,0.374245918,6.122584749
sensor failure,210.3148956,3089.550503,57.8906545,0.386695803,8.382333589
sensor failure,214.2546782,3072.934479,59.45662238,0.387860424,6.50186825
sensor failure,208.4550965,3108.387067,62.15314364,0.437846433,8.196691792
sensor failure,208.8917418,3089.098347,59.51449145,0.374967575,8.492693629
sensor failure,212.9988365,3094.566599,57.99702193,0.447357804,6.447863259
sensor failure,212.1283189,3071.348099,60.55040472,0.424896951,8.368940122
sensor failure,207.5832158,3102.843253,63.39256046,0.37446247,9.058306313
sensor failure,207.120683,3080.58777,61.53138827,0.444757863,8.056857077
sensor failure,210.5738918,3079.191811,60.29663269,0.41868606,8.134846697
sensor failure,209.3847766,3089.831828,60.3722924,0.378960729,8.118050411
sensor failure,211.0721902,3081.309546,56.15852036,0.46661618,7.482739162
sensor failure,208.1538258,3074.874723,63.12255895,0.432140202,8.49236788
sensor failure,208.2165308,3083.813354,63.28752033,0.378935388,8.066621595
sensor failure,208.1982809,3093.76994,63.21175232,0.36315604,7.431553708
sensor failure,206.1697224,3055.682026,59.35819076,0.371278633,7.732801968
sensor failure,207.7557963,3092.508982,62.00962007,0.437573267,8.174178147
sensor failure,209.7078931,3053.556062,57.87508597,0.461464292,8.118830411
sensor failure,209.237583,3089.038811,55.97798002,0.353729401,7.957425945
sensor failure,205.1205453,3054.816475,56.24355475,0.359744132,7.22529287
sensor failure,211.5703367,3081.12349,57.85519281,0.427359259,8.031188239
sensor failure,208.2299082,3052.084371,63.55528971,0.432416237,7.201254024
sensor failure,208.1972672,3058.016334,58.66851122,0.43860358,9.317427657
sensor failure,209.336111,3049.982815,57.90663909,0.400514445,7.495828074
sensor failure,203.8623851,3048.485728,57.95839692,0.385104752,7.824145502
sensor failure,207.966967,3066.155518,55.64580391,0.39140865,7.699703639
sensor failure,207.5248643,3044.784838,59.46015921,0.399880531,6.694479184
sensor failure,209.6303057,3050.481097,57.67467318,0.44246751,7.253749348
sensor failure,210.4258069,3066.87773,58.9198949,0.443626616,8.428855163
sensor failure,209.0039768,3064.30544,62.05970128,0.390874184,7.320478245
sensor failure,209.2657239,3058.053105,57.49946394,0.382753535,7.491969831
sensor failure,204.1014021,3054.436888,55.61093599,0.384926269,7.721849519
sensor failure,203.6504223,3049.919572,57.84066478,0.442637604,7.149547935
sensor failure,208.7717288,3068.890864,58.83414906,0.400110851,8.454700222
sensor failure,206.4662853,3042.083688,62.42171831,0.380282431,7.818786487
sensor failure,208.3145861,3068.10249,60.91607188,0.457592829,8.414509087
sensor failure,205.1884742,3055.762661,61.3775404,0.372855583,8.104931182
sensor failure,202.8816206,3035.123645,62.839126,0.431610649,6.623039094
sensor failure,208.0928328,3041.412347,60.36379045,0.382285191,8.632849663
sensor failure,208.4758283,3033.254163,56.08961394,0.417465209,8.001576983
sensor failure,203.6625713,3021.455442,62.9822353,0.456973886,8.721156732
sensor failure,204.4308838,3026.406775,56.42205433,0.348921202,6.4697522
sensor failure,207.3673204,3052.016001,63.24132297,0.370658639,8.708861244
sensor failure,208.8699764,3038.576156,57.73490271,0.414817018,5.44905115
sensor failure,206.1626172,3053.068166,55.57321306,0.445062324,8.685033762
sensor failure,206.563306,3028.028639,59.01827281,0.405098971,6.956513358
sensor failure,209.1659655,3031.65807,56.6945533,0.354859213,7.102679006
sensor failure,201.8451098,3041.33317,62.55986899,0.395431059,9.112280765
sensor failure,202.8135435,3041.692669,62.14084712,0.354234933,6.032836255
sensor failure,207.91755,3045.193542,57.32969185,0.394853542,7.706842183
sensor failure,203.8846074,3023.709965,56.93477666,0.452355459,8.404216952
sensor failure,205.6839562,3026.312147,63.26278247,0.397760702,7.170326585
sensor failure,207.2444267,3045.198504,56.26771212,0.439122959,7.975020768
sensor failure,203.2496157,3022.503233,59.06771961,0.354633247,10.0176917
sensor failure,205.3387358,3027.256429,55.94537575,0.401959945,9.460746159
sensor failure,206.5230126,3016.910875,57.1388909,0.349080908,6.32574685
sensor failure,202.5669959,3017.582126,58.6488878,0.348874263,9.132840134
sensor failure,202.8671227,3029.174262,61.14391498,0.444167483,8.196134898
sensor failure,204.7267038,3012.849736,62.44054537,0.383518445,7.4277587
sensor failure,200.7762109,3035.834948,55.42073641,0.336365271,6.435687317
sensor failure,201.4436753,3054.041056,61.61819941,0.393780619,7.577986215
sensor failure,201.3311422,3050.784416,55.71127097,0.386290368,7.5759834
sensor failure,205.2177023,3015.273996,58.13949204,0.357212458,8.366223322
sensor failure,200.9221491,3030.430017,58.42478603,0.387190568,8.04890825
sensor failure,206.2409979,3032.009268,60.28242913,0.421873676,6.549578712
sensor failure,203.8751672,2999.099713,61.3139698,0.329699896,5.423690096
sensor failure,204.2165064,3021.943023,58.06929295,0.437436887,9.30094799
sensor failure,200.020091,3045.25607,61.02435585,0.336653542,8.340948675
sensor failure,204.2740628,2997.02212,58.63242626,0.397291066,8.196357656
sensor failure,203.1279389,3034.515299,63.16263007,0.327325312,7.580751465
sensor failure,201.8125937,3039.420998,57.81189567,0.338948025,7.372153721
sensor failure,203.2534642,3006.502807,61.79545816,0.399026963,7.018603105
sensor failure,200.7852679,3001.398921,55.49663108,0.382150285,7.71680294
sensor failure,206.3503453,3027.214599,55.40171584,0.382502202,7.552138307
sensor failure,201.2317204,3001.733743,61.59181259,0.375616094,7.154771083
sensor failure,203.8337482,3019.615025,63.25283086,0.398269241,7.816394425
sensor failure,202.4986538,3022.679948,55.49441411,0.417311529,8.784419307
sensor failure,204.5012658,2998.980951,58.6141253,0.339123124,7.35869441
sensor failure,199.3433411,3038.778943,57.6900164,0.420516214,6.731475078
sensor failure,203.3680052,3013.222413,62.92007094,0.362950629,6.234723792
sensor failure,202.3347706,3015.992579,61.2544217,0.425204683,6.139216185
sensor failure,204.5678355,2996.732624,57.900561,0.343676542,6.43980877
sensor failure,203.2186186,3028.836316,62.17406164,0.377138329,8.627716229
sensor failure,199.296864,3027.247812,55.86609191,0.332695722,5.846788937
sensor failure,203.0150736,3001.853195,58.50397407,0.324959675,6.667411092
sensor failure,200.7279786,2987.554397,60.42859527,0.364497881,7.480549451
sensor failure,200.2274874,3016.626606,62.97903364,0.425326194,6.303054481
sensor failure,203.6091698,2989.777852,56.59510134,0.4157115,7.143006782
sensor failure,202.5819563,2988.74476,59.18414393,0.391155808,7.119959344
sensor failure,200.9764332,3019.250158,59.40138228,0.405588984,5.870786205
sensor failure,201.0801382,3014.207989,55.76733575,0.410809695,8.349114547
sensor failure,199.6906846,3031.433899,59.79090247,0.323891399,6.263361197
sensor failure,202.6021826,2981.502303,56.61915742,0.429974823,5.559310374
sensor failure,200.6260119,2999.647844,56.40175865,0.398388978,8.373962162
sensor failure,203.118629,2982.008187,55.29009645,0.440590585,7.903856999
sensor failure,198.3913206,3014.151763,57.73850413,0.414054362,8.860996894
sensor failure,199.9008729,3015.941848,59.21707441,0.382683298,5.745335698
sensor failure,199.6225484,2981.804977,60.20562116,0.422228468,7.80909783
sensor failure,204.6203496,2984.665059,62.57147171,0.416255518,9.209192203
sensor failure,203.4211121,2978.565628,57.55515171,0.40527662,8.641767108
sensor failure,200.9733638,2982.541656,62.665036,0.337455005,6.990033394
sensor failure,202.400367,2990.443187,59.52443616,0.34289287,7.359782442
sensor failure,204.1311915,3017.12364,56.91332628,0.383168807,7.487850637
sensor failure,198.3628381,2991.433219,60.5375726,0.421611415,7.357189515
sensor failure,196.6315216,3006.861006,63.00268568,0.369457012,6.983706054
sensor failure,203.2470273,2975.13134,58.4960167,0.406525749,7.662894644
sensor failure,197.8702733,3015.264701,58.92917784,0.322377329,8.343809064
sensor failure,197.39219,3008.94626,59.36871416,0.40273005,8.980907989
sensor failure,197.6369774,2975.364039,58.54800727,0.360091441,7.129639656
